Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
234664,OIE,-34.0,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_156,Centroid Locality,25/01/2018,09/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
234663,OIE,-34.3,20.8,Africa,South Africa,Western Cape,HPAI_H5N8_2017_157,Exact,24/01/2018,09/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,2,2,,,,,,
234636,OIE,27.02274,91.807151,Asia,Bhutan,Samdrupjongkhar,Samdrupjongkhar,Centroid Admin1,06/03/2018,13/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",60,36,36,24,,,,,
234634,OIE,31.557759,74.326079,Asia,Pakistan,Punjab," Lahore Zoo ",Exact,26/01/2018,12/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"captive,red-and-green macaw (ara chloropterus))",5,2,2,,,,0,,
234632,National authorities,21.3,39.23,Asia,Saudi Arabia,Makkah,Jeddah,Unknown,,10/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234631,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,,09/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234630,National authorities,22.1,49.854,Asia,Saudi Arabia,Eastern Province,Al-Ahsa,Unknown,,08/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234629,National authorities,26.94865,44.867388,Asia,Saudi Arabia,Riyad,Al Zulfi,Unknown,07/03/2018,08/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",143000,3000,3000,140000,,,0,,
234628,National authorities,25.968187,43.424387,Asia,Saudi Arabia,Quassim,Quassim,Centroid Admin1,,08/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234627,National authorities,19.97,42.59,Asia,Saudi Arabia,Asir,Bisha,Unknown,,07/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234626,National authorities,24.17,47.37,Asia,Saudi Arabia,Riyad,Kharj ,Centroid Admin1,,07/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234625,National authorities,25.11,46.1,Asia,Saudi Arabia,Riyad,Huraymila,Centroid Admin1,,04/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234624,National authorities,24.17,47.37,Asia,Saudi Arabia,Riyad,Kharj ,Centroid Admin1,,04/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234623,National authorities,24.17,47.37,Asia,Saudi Arabia,Riyad,Kharj ,Centroid Admin1,,06/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234619,OIE,33.6897,44.4209,Asia,Iraq,Diyala,Alghalbi,Exact,05/03/2018,11/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",5000,2000,700,4300,,,0,,
234618,OIE,33.58905,44.2705,Asia,Iraq,Baghdad," AlTaji, Abosirwel ",Exact,04/03/2018,11/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",35146,31500,25000,10146,,,0,,
234617,OIE,33.14,-95.602,Americas,United States of America,Texas,Hopkins county ,Exact,06/03/2018,09/03/2018,Confirmed,Influenza - Avian,H7N1 LPAI,"domestic, unspecified bird",24091,,0,,,,0,,
234616,OIE,46.858299,-0.962973,Europe,France,Pays-de-la-Loire,HERBIERS ,Exact,08/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, unspecified bird",11200,,0,0,,,0,,
234615,OIE,48.662,-3.6611,Europe,France,Bretagne,Cleder,Exact,07/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",7500,,0,0,,,0,,
234614,OIE,46.883333,-1.6,Europe,France,Pays-de-la-Loire,lege',Exact,03/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",16750,,0,16750,,,0,,
234613,OIE,43.53013,0.34586,Europe,France,Midi-Pyrenees,Endoufielle,Exact,20/02/2018,09/03/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",3600,,0,3600,,,0,,
234612,OIE,20.695363,-99.814412,Americas,Mexico,Queretaro,Cadereyta de Montes ,Unknown,22/02/2018,09/03/2018,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, unspecified bird",26,7,7,19,0,,0,,
234611,OIE,21.482469,-101.212514,Americas,Mexico,Guanajuato,San Felipe,Unknown,12/02/2018,09/03/2018,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, chicken",1900,1380,1380,520,0,,0,,
234607,National authorities,53.06,-8.19,Europe,Ireland,Tipperary,Terryglass,Exact,23/02/2018,08/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
234605,National authorities,45.558313,9.955491,Europe,Italy,Lombardia,Coccaglio ,Unknown,08/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",30906,82,82,30824,,,0,,
234520,OIE,34.784302,135.400923,Asia,Japan,Hyoogo,Itami city ,Exact,03/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,large-billed crow (corvus macrorhynchos))",,1,1,,,,0,,
234519,OIE,34.784302,135.400923,Asia,Japan,Hyoogo," Itami city ",Exact,02/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,large-billed crow (corvus macrorhynchos))",,6,6,,,,0,,
234518,OIE,34.784302,135.400923,Asia,Japan,Hyoogo," Itami city ",Exact,01/03/2018,09/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,large-billed crow (corvus macrorhynchos))",,5,5,,,,,,
234513,OIE,-33.8,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_141,Exact,01/02/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
234512,OIE,-34.3,18.85,Africa,South Africa,Western Cape,HPAI_H5N8_2017_143,Exact,31/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild,swift tern (thalasseus bergii))",,1,1,,,,,,
234511,OIE,-32.0,18.3,Africa,South Africa,Western Cape,HPAI_H5N8_2017_142,Exact,31/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild,swift tern (thalasseus bergii))",,1,1,,,,,,
234510,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_148,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234509,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_147,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234508,OIE,-34.1,18.82,Africa,South Africa,Western Cape,HPAI_H5N8_2017_145,Exact,24/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,,1,,,,,
234507,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_144,Exact,22/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,2,2,,,,,,
234506,OIE,-34.0,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_146,Exact,13/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234505,OIE,-33.7,25.8,Africa,South Africa,Eastern Cape,HPAI_H5N8_2017_140,Exact,08/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234502,National authorities,46.88,-1.59,Europe,France,Pays-de-la-Loire,Lege',Unknown,,08/03/2018,Confirmed,Influenza - Avian,H5 LPAI,"domestic, duck",16600,,,16600,,,,,
234498,National authorities,44.603015,0.557902,Europe,France,Aquitaine,Montayral,Exact,05/03/2018,08/03/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",8160,,177,7983,,,0,,
234459,National authorities,24.966667,118.383333,Asia,China,Fujian Sheng,Nanan City,Unknown,,28/02/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, duck",,1,,,,,0,,
234458,OIE,23.69,120.25,Asia,Taiwan (Province of China),Taiwan Sheng,Donghi Township ,Unknown,27/02/2018,27/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",,,,,,,0,,
234457,OIE,20.31638889,86.61166667,Asia,India,Orissa,Jagatsinghpur,Exact,11/02/2018,07/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",1823,,0,1823,,,0,,
234456,OIE,37.181,-94.315,Americas,United States of America,Missouri,Jasper county,Exact,26/02/2018,06/03/2018,Confirmed,Influenza - Avian,H7N1 LPAI,"domestic, turkey",20000,,0,0,,,0,0,0
234455,OIE,23.607754,120.3255,Asia,Taiwan (Province of China),Taiwan Sheng," Yuanchang Township ",Exact,24/02/2018,05/03/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, turkey",1900,348,348,1552,,,0,,
234454,National authorities,47.7667,-0.3167,Europe,France,Pays-de-la-Loire,Précigné,Exact,01/03/2018,07/03/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, duck",10118,,0,10118,,,0,,
234453,National authorities,47.1555,-0.880238,Europe,France,Pays-de-la-Loire,May-sur-Evre ,Exact,28/02/2018,07/03/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, duck",12000,,0,12000,,,0,,
234452,National authorities,47.15,-0.5333,Europe,France,Pays-de-la-Loire,Lys-Haut-Layon,Exact,27/02/2018,07/03/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, duck",6500,,0,6500,,,0,,
234450,National authorities,46.8333,-0.6167,Europe,France,Poitou-Charentes,Cirières,Exact,28/02/2018,07/03/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, duck",8500,,0,8500,,,0,,
234449,National authorities,45.561533,9.752275,Europe,Italy,Lombardia,Martinengo,Centroid Admin2,20/02/2018,05/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",96007,1362,1362,94645,,,0,,
234443,National authorities,19.97,42.59,Asia,Saudi Arabia,Asir,Bisha,Centroid Admin1,,06/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234434,National authorities,24.16,47.31,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,,02/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
234433,National authorities,17.353222,42.801154,Asia,Saudi Arabia,Jizan,Jizan,Centroid Admin1,,02/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234432,National authorities,17.353222,42.801154,Asia,Saudi Arabia,Jizan,Jizan,Centroid Admin1,,02/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234431,National authorities,17.353222,42.801154,Asia,Saudi Arabia,Jizan,Jizan,Centroid Admin1,,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234430,National authorities,24.350368,47.63982,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,25/02/2018,28/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",659411,2144,2144,657267,,,0,,
234429,National authorities,24.16,47.31,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,,28/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
234428,National authorities,24.16,47.31,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,,28/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
234427,National authorities,24.204417,47.398985,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,24/02/2018,25/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",1136980,1011,1011,1135969,,,0,,
234426,National authorities,24.503894,47.23225,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,20/02/2018,22/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",85550,1200,1200,84350,,,0,,
234425,National authorities,24.74,46.69,Asia,Saudi Arabia,Riyad,Riyad,Unknown,,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,,,
234416,National authorities,33.273839,47.156818,Asia,Iran  (Islamic Republic of),Ilam,Cheshmeh Shirin Village,Unknown,,03/03/2018,Confirmed,Influenza - Avian,HPAI,"domestic, unspecified bird",,,,700,,,0,,
234415,National authorities,30.705973,51.091546,Asia,Iran  (Islamic Republic of),Kohgiluyeh va boyerahma,Kohgiluyeh va boyerahma,Centroid Admin1,,03/03/2018,Confirmed,Influenza - Avian,HPAI,"domestic, unspecified bird",,,,748,,,0,,
234414,OIE,33.5779,44.2517,Asia,Iraq,Baghdad,ALTAJI,Exact,21/02/2018,04/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",50500,42500,21500,29000,,,0,,
234413,OIE,33.881,44.4488,Asia,Iraq,Diyala,Alkhalis ,Exact,19/02/2018,04/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",84450,70000,21000,63450,,,0,,
234412,National authorities,25.185,110.423,Asia,China,Guangxi Zhuangzu Zizhiqu,Lingchuan County ,Exact,22/02/2018,05/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",30462,28000,23950,6512,,,0,,
234411,National authorities,35.208904,108.99651,Asia,China,Shaanxi Sheng,Wang Yi District,Centroid Admin2,17/02/2018,05/03/2018,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,1000,810,,,,0,,
234404,National authorities,43.7164,28.065,Europe,Bulgaria,Dobrich,Dobrich,Exact,28/02/2018,05/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",139000,3500,3500,10400,,,0,,
234398,OIE,50.455447,-4.154519,Europe,U.K. of Great Britain and Northern Ireland,England,Devon,Exact,28/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
234397,OIE,51.408414,-3.248646,Europe,U.K. of Great Britain and Northern Ireland,Wales,South Glamorgan,Exact,28/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
234396,OIE,52.79987,-0.351658,Europe,U.K. of Great Britain and Northern Ireland,England,Bourne,Exact,28/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,phasianidae (phasianidae), wild, greylag goose)",,4,4,,,,0,,
234395,OIE,52.39052,0.822092,Europe,U.K. of Great Britain and Northern Ireland,England,Suffolk,Exact,28/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, accipiter gentilis ",,1,1,,,,0,,
234394,OIE,51.03617,-1.461562,Europe,U.K. of Great Britain and Northern Ireland,England,Hampshire ,Exact,28/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
234393,OIE,51.4183,-0.5137,Europe,U.K. of Great Britain and Northern Ireland,England,Surrey,Exact,28/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,2,2,,,,0,,
234392,OIE,55.3932,11.443,Europe,Denmark,Vestsjaelland,Valbygård skov,Exact,13/02/2018,02/03/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,,,
234391,OIE,24.49875,46.396525,Asia,Saudi Arabia,Riyad,Dhurma  ,Exact,06/01/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",93000,30000,30000,63000,,,0,,
234390,OIE,-25.2,29.3,Africa,South Africa,Limpopo,HPAI_H5N8_2017_150,Exact,11/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",130,8,8,,,,,,
234389,OIE,-34.7,19.6,Africa,South Africa,Western Cape,HPAI_H5N8_2017_151,Exact,15/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, cape gannet shy albatross",,30,30,,,,0,,
234388,OIE,-33.9,20.0,Africa,South Africa,Western Cape,HPAI_H5N8_2017_155,Exact,15/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
234387,OIE,-34.6,19.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_153,Exact,15/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,jackass penguin spheniscus demersus,wild,cape cormorant (phalacrocorax capensis), wild, sandwich tern, wild, swift tern (thalasseus bergii), wild, hartlaub's gull (chroicocephalus hartlaubii))",,6,5,1,,,0,,
234386,OIE,-34.41,19.33,Africa,South Africa,Western Cape,HPAI_H5N8_2017_152,Centroid Locality,10/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackass penguin spheniscus demersus",,1,1,,,,,,
234385,OIE,-34.6,20.2,Africa,South Africa,Western Cape,HPAI_H5N8_2017_154,Exact,02/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackass penguin spheniscus demersus",,1,1,,,,,,
234366,OIE,20.31638889,86.61166667,Asia,India,Orissa,Paradeep,Exact,11/02/2018,01/03/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, house crow",,173,173,,,,,,
234356,EC,52.72,5.29,Europe,Netherlands,Noord-holland,IJsselmeer,Unknown,20/02/2018,27/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, greater scaup",,1,1,,,,0,,
234352,OIE,23.752833,120.218847,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Exact,15/02/2018,26/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",28451,250,250,28201,,,0,,
234339,OIE,-33.8,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_141,Exact,01/02/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
234338,OIE,-34.3,18.85,Africa,South Africa,Western Cape,HPAI_H5N8_2017_143,Exact,31/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild,swift tern (thalasseus bergii))",,1,1,,,,,,
234337,OIE,-32.0,18.3,Africa,South Africa,Western Cape,HPAI_H5N8_2017_142,Exact,31/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild,swift tern (thalasseus bergii))",,1,1,,,,,,
234336,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_148,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234335,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_147,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234334,OIE,-34.1,18.82,Africa,South Africa,Western Cape,HPAI_H5N8_2017_145,Exact,24/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,,1,,,,,
234333,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_144,Exact,22/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,2,2,,,,,,
234332,OIE,-34.0,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_146,Exact,13/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234331,OIE,-33.7,25.8,Africa,South Africa,Eastern Cape,HPAI_H5N8_2017_140,Exact,08/01/2018,21/02/2018,Confirmed,Influenza - Avian,,"wild, unspecified bird",,1,1,,,,,,
234330,EC,53.25,6.33,Europe,Netherlands,Groningen,Oldekerk ,Centroid Locality,24/02/2018,26/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, unspecified bird",37866,,230,37636,,,0,,
234327,National authorities,24.302474,47.235735,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,16/02/2018,20/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",44000,200,200,43800,,,0,,
234326,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Riyad,Centroid Admin1,,11/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234325,National authorities,26.3,44.83,Asia,Saudi Arabia,Riyad,Al Zulfi,Unknown,,17/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234323,National authorities,24.38202,47.24197,Asia,Saudi Arabia,Riyad,Al Kharj,Unknown,15/02/2018,17/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",65000,3000,3000,62000,,,0,,
234322,National authorities,24.20083,47.219879,Asia,Saudi Arabia,Riyad,Al Kharj,Exact,15/02/2018,15/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",24510,1000,1000,23510,,,0,,
234321,National authorities,26.3,47.33,Asia,Saudi Arabia,Riyad,Az Zulfi,Unknown,,13/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234320,National authorities,26.3,44.83,Asia,Saudi Arabia,Riyad,Az Zulfi,Unknown,,13/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
234319,National authorities,24.077871,45.30852,Asia,Saudi Arabia,Riyad,Al Quwaiiyah,Centroid Admin1,18/01/2018,13/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",300,200,200,100,,,0,,
234316,National authorities,35.749369,51.215644,Asia,Iran  (Islamic Republic of),Tehran,Persian Gulf Lake ,Unknown,,17/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,,,,,,,,
234313,National authorities,34.47814,49.581934,Asia,Iran  (Islamic Republic of),Markazi,Markazi,Centroid Admin1,,27/02/2018,Confirmed,Influenza - Avian,HPAI,"domestic, unspecified bird",238900,238000,,238900,,,0,,
234310,OIE,-34.3,19.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_149,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",14,4,4,,,,,,
234302,OIE,33.48771,44.20662,Asia,Iraq,Baghdad,Altaji,Exact,14/02/2018,25/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",130500,130000,77850,52650,,,0,,
234301,OIE,33.56182,44.4442,Asia,Iraq,Baghdad,Alsalam/Kanaan,Exact,13/02/2018,25/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",39500,26000,13500,26000,,,0,,
234300,OIE,23.761503,120.245481,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Exact,12/02/2018,23/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",15767,482,482,15285,,,0,,
234299,OIE,22.809225,120.57141667,Asia,Taiwan (Province of China),Taiwan Sheng,GaoshuTownship,Exact,12/02/2018,23/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",12807,800,800,12007,,,0,,
234298,OIE,23.48408056,120.33925833,Asia,Taiwan (Province of China),Taiwan Sheng,Taibao City,Exact,12/02/2018,23/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",1985,29,29,1956,,,0,,
234295,OIE,24.33489,120.71405,Asia,Taiwan (Province of China),Taiwan Sheng,Waipu District,Exact,11/02/2018,23/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",2058,10,10,198,,,,,
234286,National authorities,20.9294,106.5778,Asia,Viet Nam,Hai Phong City,Dai Ban commune,Exact,19/02/2018,23/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken, domestic, duck",3200,2000,2000,1200,,,0,,
234279,OIE,43.405,0.454,Europe,France,Midi-Pyrenees,Sauviac,Exact,15/02/2018,21/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",1400,,0,1400,,,0,,
234278,OIE,43.599,0.139,Europe,France,Midi-Pyrenees,Viella,Exact,15/02/2018,21/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",2000,,0,2000,,,0,,
234277,OIE,46.825,1.762,Europe,France,Centre,"SAINT CHRISTOPHE DU LIGNERON,",Exact,15/02/2018,21/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",15000,,0,15000,,,0,,
234264,OIE,50.23333,3.683,Europe,France,Nord-Pas-de-Calais,Jolimetz,Exact,15/02/2018,21/02/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, unspecified bird",600,,0,,,,0,,
234244,OIE,56.180068,15.0031,Europe,Sweden,Blekinge Laen,Eriksberg ,Exact,28/01/2018,20/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
234045,OIE,33.51522,44.22516,Asia,Iraq,Baghdad,Altaji,Exact,12/02/2018,18/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",59700,51000,32000,27700,,,0,,
234044,OIE,33.88966,44.47591,Asia,Iraq,Diyala,Alkhalis,Exact,11/02/2018,18/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",35500,27500,20750,14750,,,,,
233978,FAO Field Officer,11.61,104.88,Asia,Cambodia,Phnom Penh,"SANGKAT KHMOUCH, KAHN SEN SOK, TRORPAING RAING THMEY VILLAGE",Exact,15/02/2018,16/02/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, turkey",98,20,20,78,,,0,,
233977,FAO Field Officer,11.28,105.42,Asia,Cambodia,Prey Veng,"Prey Phdao Village, Sdao Koang, Ba Phnom",Centroid Admin2,11/02/2018,12/02/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",530,184,184,346,,,0,,
233926,OIE,52.7215,-0.6375,Europe,U.K. of Great Britain and Northern Ireland,England,Rutland,Exact,29/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mallard,wild,common moorhen (gallinula chloropus))",,9,9,,,,0,,
233925,OIE,53.6538,-1.50695,Europe,U.K. of Great Britain and Northern Ireland,England,Wakefield,Exact,29/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, tufted duck",,1,1,,,,0,,
